Zscore	Pvalue	Cell	Tissue	File	Probe	Accession	Qvalue
-1.908	9.74e-01	Penis_Foreskin_Fibroblast	Fibroblast	UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin01.DS18224.twopass.merge150.wgt10.zgt2.wig	cg00071250,cg00234961,cg00415993,cg00546897,cg00620024,cg00795812,cg00899659,cg01040850,cg01441777,cg01578324,cg01861509,cg01968530,cg02225847,cg02227605,cg02266731,cg02275294,cg02357714,cg02516189,cg02593766,cg02595219,cg02656594,cg02927346,cg03330678,cg03608974,cg03801286,cg03856723,cg04451770,cg04502814,cg04653308,cg05044994,cg05795313,cg05859264,cg05868799,cg05989054,cg06154570,cg06653796,cg06688396,cg06759890,cg06810647,cg06849477,cg07218880,cg07285167,cg07730301,cg07924575,cg08044694,cg08203715,cg08260891,cg08399444,cg08458487,cg08519905,cg08700306,cg09025324,cg09037813,cg09208010,cg09499849,cg09626634,cg09830866,cg10057295,cg10148841,cg10236239,cg10257049,cg10266490,cg10981541,cg11098259,cg11657615,cg12045829,cg12089698,cg12640109,cg12836863,cg13301014,cg13703437,cg14511156,cg14870461,cg15055101,cg15125472,cg15146752,cg15227982,cg15352315,cg15528736,cg15551881,cg15784615,cg15958424,cg16003913,cg16028753,cg16177830,cg16361890,cg16465939,cg16692277,cg16872071,cg16967583,cg17001035,cg17105014,cg17186163,cg17296078,cg17356733,cg17496921,cg17714799,cg17813891,cg17952262,cg18084554,cg18338021,cg18638581,cg18741908,cg18752880,cg19280776,cg19399532,cg19491035,cg19531130,cg19843036,cg20651453,cg20654468,cg20713492,cg20777437,cg21019522,cg21120249,cg21237418,cg21428681,cg21480743,cg21578541,cg21846903,cg22016649,cg22224704,cg22242539,cg22566906,cg22689690,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg23668631,cg23959705,cg24183958,cg24256211,cg24262469,cg24292612,cg24453664,cg25028542,cg25050026,cg25226014,cg25432696,cg25832796,cg25957124,cg26215727,cg26660631,cg26701826,cg26728422,cg26806924,cg26954174,cg26980692,cg27461196,cg27485921	GSM774240	1.00e+00
-1.779	9.68e-01	Penis_Foreskin_Fibroblast	Fibroblast	UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin01.DS18229.twopass.merge150.wgt10.zgt2.wig	cg00234961,cg00415993,cg00546897,cg00620024,cg00795812,cg00899659,cg01040850,cg01441777,cg01578324,cg01617750,cg01636591,cg01968530,cg02225847,cg02227605,cg02266731,cg02275294,cg02516189,cg02595219,cg02635407,cg02656594,cg02927346,cg03330678,cg03608974,cg03801286,cg03856723,cg04502814,cg04653308,cg05044994,cg05795313,cg05859264,cg05868799,cg06154570,cg06688396,cg06759890,cg06810647,cg06849477,cg07086380,cg07218880,cg07730301,cg07924575,cg08044694,cg08203715,cg08260891,cg08368934,cg08519905,cg08700306,cg09001777,cg09025324,cg09037813,cg09208010,cg09210315,cg09499849,cg09626634,cg09830866,cg10057295,cg10148841,cg10236239,cg10257049,cg10266490,cg10287137,cg10981541,cg11657615,cg12045829,cg12089698,cg12380764,cg12836863,cg12971694,cg13301014,cg13703437,cg14511156,cg14870461,cg15055101,cg15125472,cg15146752,cg15227982,cg15352315,cg15528736,cg15551881,cg15784615,cg15958424,cg16003913,cg16177830,cg16361890,cg16465939,cg16692277,cg16872071,cg16967583,cg17001035,cg17105014,cg17186163,cg17296078,cg17356733,cg17496921,cg17714799,cg17740645,cg17952262,cg18084554,cg18338021,cg18350391,cg18638581,cg19280776,cg19399532,cg19491035,cg19531130,cg19700658,cg19843036,cg20651453,cg20654468,cg20674521,cg20777437,cg21019522,cg21120249,cg21237418,cg21480743,cg21846903,cg22016649,cg22224704,cg22242539,cg22566906,cg22689690,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg23668631,cg23959705,cg24183958,cg24256211,cg24262469,cg24453664,cg25028542,cg25050026,cg25226014,cg25432696,cg25832796,cg25957124,cg26215727,cg26660631,cg26701826,cg26728422,cg26806924,cg26980692,cg27461196,cg27485921	GSM774241	1.00e+00
-2.006	9.80e-01	Penis_Foreskin_Fibroblast	Fibroblast	UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin02.DS18252.twopass.merge150.wgt10.zgt2.wig	cg00071250,cg00234961,cg00415993,cg00795812,cg00899659,cg01040850,cg01441777,cg01578324,cg01968530,cg02225847,cg02227605,cg02266731,cg02275294,cg02516189,cg02927346,cg03330678,cg03801286,cg03856723,cg04502814,cg04653308,cg05795313,cg05859264,cg05868799,cg06154570,cg06270401,cg06688396,cg06759890,cg07218880,cg07730301,cg07924575,cg08044694,cg08260891,cg08399444,cg08519905,cg08700306,cg09025324,cg09208010,cg09499849,cg09626634,cg10057295,cg10148841,cg10236239,cg10257049,cg10266490,cg10981541,cg11098259,cg11657615,cg13301014,cg13703437,cg14511156,cg14870461,cg15125472,cg15146752,cg15227982,cg15352315,cg15528736,cg15784615,cg15958424,cg16003913,cg16465939,cg16872071,cg16967583,cg17001035,cg17105014,cg17186163,cg17296078,cg17356733,cg17496921,cg17714799,cg17952262,cg18084554,cg19280776,cg19399532,cg19491035,cg19531130,cg19843036,cg20651453,cg20654468,cg20713492,cg20777437,cg21237418,cg21480743,cg21846903,cg22016649,cg22242539,cg22467534,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg24183958,cg24256211,cg24262469,cg24292612,cg24453664,cg25028542,cg25050026,cg25226014,cg25832796,cg25957124,cg26215727,cg26728422,cg26806924,cg26980692,cg27461196,cg27485921	GSM817169	1.00e+00
-2.487	9.93e-01	Penis_Foreskin_Fibroblast	Fibroblast	UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin02.DS18256.twopass.merge150.wgt10.zgt2.wig	cg00071250,cg00234961,cg00415993,cg00546897,cg00795812,cg00899659,cg01040850,cg01441777,cg01578324,cg01636591,cg01968530,cg02225847,cg02227605,cg02266731,cg02275294,cg02516189,cg02656594,cg03330678,cg03608974,cg03801286,cg03856723,cg04502814,cg04653308,cg05795313,cg05859264,cg05868799,cg06154570,cg06688396,cg06810647,cg07028533,cg07218880,cg07730301,cg08044694,cg08203715,cg08260891,cg08399444,cg08519905,cg08700306,cg09025324,cg09208010,cg09499849,cg09626634,cg10057295,cg10148841,cg10257049,cg10266490,cg10981541,cg11657615,cg13301014,cg13703437,cg14511156,cg14870461,cg15125472,cg15146752,cg15227982,cg15528736,cg15784615,cg15958424,cg16003913,cg16465939,cg16872071,cg16967583,cg17105014,cg17186163,cg17296078,cg17356733,cg17496921,cg17714799,cg17839611,cg17952262,cg18084554,cg18338021,cg18350391,cg19399532,cg19491035,cg19531130,cg19539004,cg19843036,cg20651453,cg20654468,cg20777437,cg21237418,cg21480743,cg21846903,cg22016649,cg22224704,cg22242539,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg23668631,cg23959705,cg24183958,cg24256211,cg24262469,cg24453664,cg25028542,cg25050026,cg25066857,cg25226014,cg25432696,cg25832796,cg25957124,cg26215727,cg26660631,cg26701826,cg26728422,cg26806924,cg26954174,cg26980692,cg27461196,cg27485921	GSM817170	1.00e+00
-2.339	9.91e-01	iPS_DF_4.7	IPS cell	UW.iPS_DF_4.7.ChromatinAccessibility.DS15169.twopass.merge150.wgt10.zgt2.wig	cg00415993,cg00546897,cg00795812,cg00899659,cg01441777,cg01578324,cg01623438,cg01718139,cg01968530,cg02225847,cg02227605,cg02275294,cg02490034,cg02516189,cg02595219,cg02927346,cg03608974,cg03856723,cg04108240,cg04451770,cg04502814,cg04653308,cg05795313,cg05868799,cg06147863,cg06154570,cg06688396,cg06759890,cg06849477,cg07028533,cg07086380,cg07218880,cg07728874,cg08260891,cg08458487,cg08519905,cg08700306,cg09025324,cg09037813,cg09208010,cg09499849,cg09868035,cg10057295,cg10061138,cg10236239,cg10257049,cg10266490,cg10287137,cg10548978,cg10896774,cg10981541,cg11657615,cg11721194,cg12045829,cg12640109,cg12836863,cg13301014,cg13634319,cg13652336,cg14511156,cg14870461,cg15055101,cg15146752,cg15227982,cg15528736,cg15674432,cg15958424,cg16003913,cg16097772,cg16465939,cg17001035,cg17105014,cg17186163,cg17296078,cg17527798,cg17813891,cg17952262,cg18084554,cg18096388,cg18350391,cg18741908,cg19154438,cg19280776,cg19399532,cg19491035,cg19531130,cg19843036,cg20651453,cg20674521,cg20777437,cg21019522,cg21120249,cg21237418,cg21400896,cg21428681,cg21480743,cg21846903,cg22016649,cg22242539,cg22467534,cg22566906,cg22681784,cg22689690,cg22799850,cg22820108,cg23090046,cg23668631,cg23959705,cg24183958,cg24211388,cg24262469,cg24453664,cg24926276,cg25028542,cg25432696,cg25832796,cg25957124,cg26215727,cg26660631,cg26728422,cg26806924,cg26980692	GSM665803	1.00e+00
-3.156	9.99e-01	iPS_DF_6.9	IPS cell	UW.iPS_DF_6.9.ChromatinAccessibility.DS15164.twopass.merge150.wgt10.zgt2.wig	cg00415993,cg00620024,cg01441777,cg01578324,cg01617750,cg01968530,cg02181506,cg02225847,cg02227605,cg02240622,cg02266731,cg02275294,cg02490034,cg02595219,cg02927346,cg03608974,cg03856723,cg04451770,cg04502814,cg04653308,cg05508558,cg05795313,cg05868799,cg06147863,cg06154570,cg06653796,cg06688396,cg06759890,cg06791867,cg06849477,cg07028533,cg07086380,cg07218880,cg07376232,cg07728874,cg07730301,cg08044694,cg08260891,cg08458487,cg08519905,cg08539991,cg08700306,cg09025324,cg09037813,cg09208010,cg09210315,cg09499849,cg09830866,cg09868035,cg10057295,cg10061138,cg10236239,cg10257049,cg10266490,cg10287137,cg10896774,cg10981541,cg11657615,cg12045829,cg12535715,cg12640109,cg12836863,cg13301014,cg13652336,cg14870461,cg15055101,cg15121304,cg15125472,cg15146752,cg15227982,cg15464148,cg15518883,cg15528736,cg15674432,cg15784615,cg15958424,cg16003913,cg16028753,cg16177830,cg16465939,cg17105014,cg17186163,cg17740645,cg17952262,cg18084554,cg18096388,cg18333690,cg18350391,cg18741908,cg19154438,cg19280776,cg19399532,cg19491035,cg19539004,cg19843036,cg20651453,cg20674521,cg20777437,cg21030400,cg21120249,cg21126943,cg21237418,cg21428681,cg21480743,cg21846903,cg22016649,cg22045288,cg22242539,cg22566906,cg22681784,cg22689690,cg22799850,cg22820108,cg22854223,cg23090046,cg23668631,cg23760945,cg24183958,cg24211388,cg24262469,cg24292612,cg24453664,cg24612198,cg24926276,cg25028542,cg25050026,cg25087423,cg25432696,cg25623459,cg25634666,cg25832796,cg25957124,cg26206598,cg26215727,cg26660631,cg26728422,cg26806924,cg26980692	GSM665802	1.00e+00
-3.604	1.00e+00	iPS_DF_19.7	IPS cell	UW.iPS_DF_19.7.ChromatinAccessibility.DS15148.twopass.merge150.wgt10.zgt2.wig	cg00415993,cg00795812,cg01441777,cg01578324,cg01968530,cg02225847,cg02227605,cg02275294,cg02516189,cg02595219,cg02927346,cg03608974,cg03856723,cg04451770,cg04502814,cg04653308,cg05795313,cg06147863,cg06154570,cg06229674,cg06688396,cg06759890,cg06849477,cg07028533,cg07086380,cg07218880,cg08260891,cg08519905,cg08700306,cg08861115,cg09025324,cg09037813,cg09208010,cg09499849,cg09868035,cg10057295,cg10061138,cg10236239,cg10257049,cg10266490,cg10287137,cg10896774,cg10981541,cg11657615,cg12045829,cg12640109,cg13301014,cg13652336,cg14870461,cg15055101,cg15146752,cg15227982,cg15464148,cg15518883,cg15528736,cg15674432,cg15958424,cg16465939,cg17186163,cg17527798,cg17740645,cg17952262,cg18096388,cg18741908,cg19280776,cg19399532,cg19491035,cg19843036,cg20651453,cg20674521,cg21019522,cg21030400,cg21120249,cg21126943,cg21237418,cg21428681,cg21480743,cg21846903,cg22016649,cg22045288,cg22242539,cg22467534,cg22681784,cg22689690,cg22820108,cg22854223,cg23090046,cg23668631,cg23959705,cg24183958,cg24262469,cg24453664,cg24926276,cg25028542,cg25087423,cg25432696,cg25832796,cg25957124,cg26215727,cg26660631,cg26728422,cg26806924,cg26980692	GSM665800	1.00e+00
-2.242	9.87e-01	iPS_DF_19.11	IPS cell	UW.iPS_DF_19.11.ChromatinAccessibility.DS15153.twopass.merge150.wgt10.zgt2.wig	cg00333528,cg00415993,cg00899659,cg01441777,cg01525376,cg01578324,cg01617750,cg01623438,cg01968530,cg02225847,cg02227605,cg02275294,cg02490034,cg02595219,cg02927346,cg03608974,cg03856723,cg04451770,cg04502814,cg04653308,cg04790874,cg05044994,cg05795313,cg06147863,cg06154570,cg06688396,cg06759890,cg06849477,cg07028533,cg07086380,cg07218880,cg07728874,cg08260891,cg08399444,cg08458487,cg08519905,cg08700306,cg09025324,cg09037813,cg09088576,cg09208010,cg09499849,cg09830866,cg09868035,cg10057295,cg10117369,cg10126923,cg10236239,cg10257049,cg10266490,cg10287137,cg10896774,cg10981541,cg11657615,cg12640109,cg12836863,cg13301014,cg13652336,cg13745346,cg14870461,cg15121304,cg15146752,cg15227982,cg15464148,cg15512851,cg15528736,cg15674432,cg15958424,cg16003913,cg16028753,cg16361890,cg16465939,cg16692277,cg17105014,cg17173423,cg17186163,cg17527798,cg17740645,cg17952262,cg18084554,cg18096388,cg18350391,cg18741908,cg19154438,cg19280776,cg19399532,cg19491035,cg19700658,cg19843036,cg20340242,cg20651453,cg20713492,cg20777437,cg21019522,cg21120249,cg21126943,cg21237418,cg21428681,cg21480743,cg21846903,cg21932814,cg22016649,cg22242539,cg22467534,cg22566906,cg22681784,cg22689690,cg22799850,cg22820108,cg22854223,cg23090046,cg23668631,cg24183958,cg24211388,cg24256211,cg24262469,cg24453664,cg24826867,cg24926276,cg25028542,cg25087423,cg25432696,cg25832796,cg25957124,cg26206598,cg26215727,cg26660631,cg26728422,cg26806924,cg26980692	GSM665801	1.00e+00
-2.164	9.89e-01	IMR90	Lung	UW.IMR90.ChromatinAccessibility.DS11759.twopass.merge150.wgt10.zgt2.wig	cg00071250,cg00415993,cg00795812,cg01040850,cg01441777,cg02227605,cg02266731,cg02275294,cg03330678,cg03856723,cg05859264,cg06229674,cg06688396,cg06849477,cg07218880,cg07730301,cg08044694,cg08260891,cg08700306,cg09025324,cg09208010,cg09499849,cg09626634,cg10057295,cg10148841,cg10236239,cg10257049,cg10266490,cg10981541,cg11657615,cg13301014,cg14870461,cg15125472,cg15146752,cg15227982,cg15528736,cg15551881,cg15958424,cg16003913,cg16465939,cg17105014,cg17186163,cg17296078,cg18350391,cg19399532,cg19491035,cg19531130,cg20651453,cg20654468,cg20777437,cg21237418,cg21480743,cg22016649,cg22224704,cg22242539,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg24183958,cg24256211,cg24262469,cg24453664,cg25028542,cg25226014,cg25832796,cg26215727,cg26660631,cg26728422,cg26806924,cg26980692,cg27461196	GSM468792	1.00e+00
-1.794	9.68e-01	IMR90	Lung	UW.IMR90.ChromatinAccessibility.DS11764.twopass.merge150.wgt10.zgt2.wig	cg00234961,cg00415993,cg00795812,cg01040850,cg01441777,cg01526089,cg01578324,cg02181506,cg02225847,cg02227605,cg02275294,cg03330678,cg03856723,cg05795313,cg07218880,cg07730301,cg07924575,cg08044694,cg08260891,cg08399444,cg08700306,cg09025324,cg09208010,cg09499849,cg09624565,cg09964921,cg10057295,cg10148841,cg10236239,cg10257049,cg10266490,cg10981541,cg11657615,cg12535715,cg13301014,cg13745346,cg14870461,cg15055101,cg15125472,cg15146752,cg15227982,cg15551881,cg16003913,cg16028753,cg16465939,cg16692277,cg16872071,cg16967583,cg17105014,cg17186163,cg17296078,cg17740645,cg18084554,cg18350391,cg19399532,cg19531130,cg19539004,cg19843036,cg20651453,cg20713492,cg20777437,cg21237418,cg21480743,cg21846903,cg22242539,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg24183958,cg24256211,cg24262469,cg24453664,cg25028542,cg25226014,cg25432696,cg25957124,cg26660631,cg26728422,cg26806924,cg26823505,cg27461196	GSM468801	1.00e+00
-2.406	9.93e-01	IMR90	Lung	UW.IMR90.ChromatinAccessibility.DS13219.twopass.merge150.wgt10.zgt2.wig	cg00071250,cg00234961,cg00415993,cg00795812,cg00899659,cg01040850,cg01441777,cg01968530,cg02181506,cg02225847,cg02227605,cg02266731,cg02275294,cg02656594,cg02927346,cg03330678,cg03608974,cg03856723,cg05044994,cg05790038,cg05795313,cg05859264,cg05868799,cg06688396,cg06791867,cg06810647,cg06849477,cg07218880,cg07730301,cg07924575,cg08044694,cg08260891,cg08368934,cg08519905,cg08700306,cg09025324,cg09037813,cg09208010,cg09499849,cg09626634,cg10057295,cg10236239,cg10257049,cg10266490,cg10981541,cg11283860,cg11657615,cg13301014,cg13703437,cg14870461,cg15125472,cg15146752,cg15227982,cg15352315,cg15528736,cg15551881,cg15784615,cg15958424,cg16003913,cg16465939,cg16692277,cg16872071,cg17105014,cg17141902,cg17186163,cg17296078,cg18084554,cg18350391,cg19280776,cg19399532,cg19531130,cg19843036,cg20651453,cg20713492,cg20777437,cg21237418,cg21480743,cg21846903,cg22016649,cg22224704,cg22242539,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg24183958,cg24256211,cg24262469,cg24453664,cg25028542,cg25050026,cg25226014,cg26215727,cg26660631,cg26701826,cg26728422,cg26806924,cg26980692,cg27461196,cg27485921	GSM530665	1.00e+00
-1.429	9.38e-01	IMR90	Lung	UW.IMR90.ChromatinAccessibility.DS13229.twopass.merge150.wgt10.zgt2.wig	cg00071250,cg00234961,cg00415993,cg00795812,cg00899659,cg01441777,cg01968530,cg02181506,cg02225847,cg02227605,cg02266731,cg03330678,cg03856723,cg04502814,cg05044994,cg05790038,cg05795313,cg05859264,cg06653796,cg06688396,cg06759890,cg06849477,cg07218880,cg07730301,cg07924575,cg08044694,cg08203715,cg08260891,cg08368934,cg08700306,cg09025324,cg09037813,cg09088576,cg09208010,cg09499849,cg09626634,cg09964921,cg10057295,cg10148841,cg10236239,cg10257049,cg10266490,cg10981541,cg11657615,cg12836863,cg12971694,cg13301014,cg14870461,cg15055101,cg15125472,cg15146752,cg15227982,cg15528736,cg15551881,cg15784615,cg16003913,cg16465939,cg16692277,cg16872071,cg16967583,cg17105014,cg17141902,cg17186163,cg17296078,cg18350391,cg19280776,cg19399532,cg19531130,cg19843036,cg20651453,cg20713492,cg20777437,cg21237418,cg21480743,cg21846903,cg22016649,cg22224704,cg22242539,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg24183958,cg24256211,cg24262469,cg24292612,cg24453664,cg25028542,cg25050026,cg25087423,cg25226014,cg26660631,cg26728422,cg26806924,cg26823505,cg26980692,cg27461196	GSM530666	1.00e+00
-3.477	1.00e+00	Penis_Foreskin_Keratinocyte	Skin	UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin01.DS18692.twopass.merge150.wgt10.zgt2.wig	cg00415993,cg00546897,cg00795812,cg01040850,cg01441777,cg01578324,cg01968530,cg02225847,cg02227605,cg02275294,cg02635407,cg03330678,cg03856723,cg04502814,cg04653308,cg05790038,cg05795313,cg06688396,cg06759890,cg07086380,cg07218880,cg08044694,cg08203715,cg08260891,cg08458487,cg08519905,cg08861115,cg09001777,cg09025324,cg09208010,cg09499849,cg09626634,cg10057295,cg10148841,cg10257049,cg10266490,cg10287137,cg10981541,cg11657615,cg11721194,cg12535715,cg12907644,cg13301014,cg13634319,cg13652336,cg13703437,cg14870461,cg15055101,cg15125472,cg15146752,cg15227982,cg15464148,cg15528736,cg15551881,cg15746187,cg15784615,cg15958424,cg16003913,cg16465939,cg16872071,cg17186163,cg17296078,cg17356733,cg17714799,cg17740645,cg17839611,cg18350391,cg18638581,cg18741908,cg19280776,cg19399532,cg19531130,cg19843036,cg20070090,cg20340242,cg20651453,cg20713492,cg20777437,cg20792833,cg21019522,cg21030400,cg21237418,cg21428681,cg21480743,cg21578541,cg21846903,cg21932814,cg22016649,cg22224704,cg22681784,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg23959705,cg24183958,cg24256211,cg24262469,cg24292612,cg24323726,cg24453664,cg24457403,cg25028542,cg25050026,cg25226014,cg25432696,cg25957124,cg26215727,cg26660631,cg26701826,cg26728422,cg26806924,cg26954174	GSM817194	1.00e+00
-2.285	9.91e-01	Penis_Foreskin_Keratinocyte	Skin	UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin01.DS18695.twopass.merge150.wgt10.zgt2.wig	cg00415993,cg00546897,cg00620024,cg01040850,cg01441777,cg01968530,cg01980222,cg02225847,cg02227605,cg02275294,cg02635407,cg03330678,cg03548857,cg03608974,cg03856723,cg04180953,cg04451770,cg04502814,cg04653308,cg05461841,cg05790038,cg05795313,cg05859264,cg05868799,cg06688396,cg06759890,cg07086380,cg07218880,cg08044694,cg08203715,cg08260891,cg08458487,cg08519905,cg08861115,cg09001777,cg09025324,cg09037813,cg09208010,cg09499849,cg09626634,cg10057295,cg10148841,cg10257049,cg10266490,cg10981541,cg11657615,cg12907644,cg13301014,cg13652336,cg13703437,cg14870461,cg15055101,cg15146752,cg15227982,cg15352315,cg15464148,cg15528736,cg15551881,cg15746187,cg15784615,cg15958424,cg16003913,cg16465939,cg16872071,cg17186163,cg17296078,cg17356733,cg17740645,cg18350391,cg19399532,cg19531130,cg19843036,cg20070090,cg20340242,cg20651453,cg20654468,cg20713492,cg20777437,cg21019522,cg21030400,cg21237418,cg21480743,cg21578541,cg21932814,cg22016649,cg22224704,cg22681784,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg24183958,cg24256211,cg24262469,cg24292612,cg24323726,cg24453664,cg24457403,cg25028542,cg25050026,cg25432696,cg25957124,cg26215727,cg26660631,cg26701826,cg26728422,cg26806924,cg26954174,cg26980692	GSM817195	1.00e+00
-4.380	1.00e+00	Penis_Foreskin_Keratinocyte	Skin	UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin02.DS18714.twopass.merge150.wgt10.zgt2.wig	cg00415993,cg00546897,cg01040850,cg01441777,cg01968530,cg01980222,cg02181506,cg02225847,cg02227605,cg02275294,cg02635407,cg03330678,cg03608974,cg03856723,cg04502814,cg04653308,cg05790038,cg05795313,cg06688396,cg07086380,cg07218880,cg08044694,cg08519905,cg08861115,cg09001777,cg09025324,cg09208010,cg09499849,cg09626634,cg10057295,cg10148841,cg10257049,cg10981541,cg11098259,cg11657615,cg11721194,cg12907644,cg13301014,cg13703437,cg14870461,cg15055101,cg15146752,cg15227982,cg15464148,cg15528736,cg15551881,cg15746187,cg15784615,cg15958424,cg16003913,cg16465939,cg16872071,cg17186163,cg17296078,cg17356733,cg17714799,cg17740645,cg17839611,cg18350391,cg19399532,cg19531130,cg19843036,cg20070090,cg20340242,cg20651453,cg20654468,cg20713492,cg20777437,cg21019522,cg21030400,cg21120249,cg21237418,cg21480743,cg21578541,cg21932814,cg22016649,cg22224704,cg22799850,cg22820108,cg22854223,cg23090046,cg23547429,cg23959705,cg24183958,cg24256211,cg24262469,cg24292612,cg24323726,cg24453664,cg25028542,cg25050026,cg25432696,cg25957124,cg26215727,cg26660631,cg26701826,cg26728422,cg26806924,cg26954174,cg26980692	GSM817196	1.00e+00
