Zscore	Pvalue	Cell	Tissue	File	Probe	Accession	Qvalue
0.853	2.73e-01	Fetal_Muscle_Back	Fetal Muscle	UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24218.DS19117.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10037068,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13299148,cg13765621,cg13800022,cg14088811,cg14694232,cg15528736,cg15777781,cg15834294,cg16116363,cg16408394,cg16419345,cg16580737,cg16826718,cg17048483,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20652889,cg21020082,cg21120786,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817207	1.00e+00
0.073	5.28e-01	Fetal_Muscle_Back	Fetal Muscle	UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24244.DS19283.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03465320,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg11223864,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13021192,cg13299148,cg13800022,cg14694232,cg15528736,cg15834294,cg16116363,cg16408394,cg16419345,cg16580737,cg16826718,cg17048483,cg17142183,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg20209009,cg20652889,cg21020082,cg21120786,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881	GSM817212	1.00e+00
0.609	3.61e-01	Fetal_Muscle_Back	Fetal Muscle	UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24272.DS19384.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14694232,cg15052335,cg15528736,cg15777781,cg15834294,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20652889,cg21020082,cg21120786,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817217	1.00e+00
1.436	1.39e-01	Fetal_Muscle_Back	Fetal Muscle	UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24279.DS19441.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03072378,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14694232,cg15528736,cg15777781,cg15834294,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22425806,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM878632	1.00e+00
1.714	8.89e-02	Fetal_Muscle_Back	Fetal Muscle	UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24297.DS19648.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14694232,cg15052335,cg15528736,cg15777781,cg15834294,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20652889,cg21020082,cg21120786,cg22054191,cg22753607,cg23792364,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM878639	1.00e+00
0.401	4.25e-01	Fetal_Muscle_Back	Fetal Muscle	UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24409.DS20244.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14088811,cg14694232,cg15052335,cg15528736,cg15777781,cg15834294,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22753607,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM878655	1.00e+00
1.301	1.49e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-23808.DS17429.twopass.merge150.wgt10.zgt2.wig	cg01064957,cg01120308,cg01414934,cg01532103,cg02275294,cg02989257,cg03465320,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12966875,cg13014406,cg13021192,cg13299148,cg13800022,cg14694232,cg15528736,cg15834294,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19569684,cg19614321,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22753607,cg23792364,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM701505	1.00e+00
1.528	1.32e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24078.DS18386.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09914304,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16116363,cg16408394,cg16419345,cg16580737,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19398783,cg19496782,cg19569684,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22753607,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM774242	1.00e+00
-0.179	6.15e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24089.DS18456.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14694232,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16826718,cg17048483,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24805239,cg25705900,cg25882366,cg25892434,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817179	1.00e+00
1.527	1.23e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24111.DS18471.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13014406,cg13021192,cg13225039,cg13299148,cg13311440,cg13765621,cg13800022,cg14694232,cg15052335,cg15528736,cg15777781,cg15834294,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817183	1.00e+00
0.264	4.55e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24143.DS18844.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01414934,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg10061117,cg10559803,cg10639440,cg11223864,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13021192,cg13299148,cg13800022,cg14088811,cg14694232,cg15528736,cg15834294,cg16116363,cg16408394,cg16419345,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg20652889,cg21020082,cg21120786,cg22753607,cg23792364,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25906419,cg26635603,cg26643856,cg27167601,cg27187881	GSM817201	1.00e+00
1.079	2.18e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24198.DS19158.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14694232,cg15528736,cg15834294,cg16092786,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22425806,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM878622	1.00e+00
0.166	4.98e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24218.DS19115.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14694232,cg15528736,cg15777781,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817206	1.00e+00
0.418	4.19e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24244.DS19272.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13021192,cg13225039,cg13299148,cg13800022,cg14694232,cg15512851,cg15528736,cg15777781,cg15834294,cg16092786,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22753607,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM878626	1.00e+00
0.782	2.90e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24259.DS19291.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13021192,cg13225039,cg13299148,cg13800022,cg14694232,cg15052335,cg15528736,cg15777781,cg15834294,cg16116363,cg16408394,cg16419345,cg16580737,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19398783,cg19496782,cg19569684,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20652889,cg21020082,cg21120786,cg22425806,cg22753607,cg23792364,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881	GSM817213	1.00e+00
2.633	1.92e-02	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24279.DS19436.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03072378,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg11098259,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15777781,cg15834294,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22753607,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM878631	1.00e+00
0.717	3.15e-01	Fetal_Muscle_Leg	Fetal Muscle	UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24297.DS19643.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg11223864,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12966875,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14694232,cg15512851,cg15528736,cg15777781,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg17942096,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20209009,cg20652889,cg21020082,cg21120786,cg22753607,cg23792364,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM878637	1.00e+00
